Base Folder,Mesh Folder,Chamfer Distance,Hausdorff Distance
047,./047/Dragon,0.2685393829979514,0.5214157354126782
047,./047/Spaceship,0.3265680497553378,0.5901859525576574
048,./048/copper_Robot_with_glowing_eyes,0.3097284341796984,0.3720937550838272
048,./048/A_snowy_owl_with_silver_feathers_singing,0.275141745647008,0.3816761032150884
048,./048/Silver_Rocket,0.2643302013643975,0.3542142668308166
048,./048/a_red_mushroom,0.347750605700093,0.40867879705443
048,./048/jewellery_with_gold_and_silver,0.2246747158165755,0.3298171439501606
048,./048/A_talking_cactus_with_a_sombrero,0.2545838040529109,0.3143635853075908
048,./048/Dragon,0.2685461908924579,0.3523236657236561
048,./048/Spaceship,0.3084035096374657,0.3664302897616305
049,./049/copper_Robot_with_glowing_eyes,0.1843117496523517,0.2480675053721311
049,./049/A_snowy_owl_with_silver_feathers_singing,0.2313442318236839,0.2804924862563414
049,./049/Silver_Rocket,0.2467045136258262,0.4103988080323991
049,./049/a_red_mushroom,0.1642812602350568,0.2083612690648996
049,./049/jewellery_with_gold_and_silver,0.2915135232319074,0.3504161036884773
049,./049/A_talking_cactus_with_a_sombrero,0.1605575310488916,0.4223548956721241
049,./049/Dragon,0.1706487928162283,0.2329213204053985
049,./049/Spaceship,0.2250702651389729,0.3669962908788136
050,./050/02691156_222c0d99446148babe4274edc10c1c8e.obj,inf,inf
050,./050/.DS_Store,inf,inf
050,./050/Flying_owl,1.0605360400525554,0.9520087530520852
050,./050/Glider,0.3473597650116934,0.5692863678064338
050,./050/Fighter_jet_with_camouflage_paint,0.3145457640666794,0.5508870887070744
050,./050/Hang_glider_with_colorful_design,0.3143138324883803,0.4277346057472451
050,./050/Rocket_with_fiery_boosters,0.350989255350483,0.5710772853721584
050,./050/Blue_kite_with_long_wings,0.3054014966752124,0.5500504673094121
050,./050/Futuristic_Drone,0.323424560603249,0.5565747840900895
050,./050/Spacecraft,0.3862650293066879,0.5313140913577605
051,./051/Automated_Planting_Pot,0.3102364266740771,0.6081367942266439
051,./051/Battery_Storage,0.3070266079192798,0.538920600254907
051,./051/Wireless_Charging_Bin,0.2674376540260587,0.6074901118570858
051,./051/.DS_Store,inf,inf
051,./051/Aquaponics_Garden,0.2843125530705505,0.6092270391926955
051,./051/02747177_64976ee2a69d3202956c23e7ddc28c00.obj,inf,inf
051,./051/Portable_Sauna_Steamer,0.273440698051078,0.6091558827035746
051,./051/Dumpster,0.1960216805518946,0.6095410261109804
051,./051/orange_container,0.603012539915422,0.6625740570271803
051,./051/Composter,0.332079799057358,0.608619352240423
052,./052/02808440_d5d3d361bdf7245e75519658e0efffee.obj,inf,inf
052,./052/Jacuzzi_with_massaging_jets,0.351248196535655,0.4558461616132553
052,./052/.DS_Store,inf,inf
052,./052/Clawfoot_bathtub,0.3547515627961379,0.4847259684313508
052,./052/Luxurious_spa_with_bubbling_features,0.3798059673923195,0.4619409321481609
052,./052/Oval_tub,0.3556294455561105,0.4758046176658458
052,./052/A_box_of_sushi,0.3981649325732421,0.43134530108752
052,./052/Antique_tub_with_ornate_feet,0.3585084076456979,0.4945958848382297
052,./052/Pool_with_boiling_water,0.3794060099079699,0.5949783988157145
052,./052/Swimming_pool,0.4741908822640174,0.5959886072543539
053,./053/Autonomous_Rail_Vehicle,0.2272152602131835,0.2428845503919679
053,./053/Bed,0.0989956489164367,0.1561836125262538
053,./053/.DS_Store,inf,inf
053,./053/Urban_Farming_Module,0.1017659550188221,0.1662631960013706
053,./053/PCB,0.2559068537350734,0.2686883389359539
053,./053/Therapeutic_Bench,0.1806220071854478,0.2477824316642209
053,./053/Interactive_Light_Bench_,0.2161738683758435,0.277149194655615
053,./053/02828884_d3b2e0d1482ead96f4fb4dee5181bee.obj,inf,inf
053,./053/Gardener's_Bench,0.1309463930765074,0.215565616546253
053,./053/Marble_bench,0.1387575824441034,0.2875752672689619
054,./054/Decorative_shelter,0.8763266830021177,0.8021752439719082
054,./054/Artistic_nest_with_intricate_carvings,0.7269864128941208,0.746021431456857
054,./054/.DS_Store,inf,inf
054,./054/Wooden_birdhouse,0.734591971222353,0.7747398683715054
054,./054/02843684_b6348429292d990be67195cc1ecf4787.obj,inf,inf
054,./054/Cottage_with_a_tiny_door,0.7907009216198688,0.8771501595065359
054,./054/Portable_Disaster_Relief_Shelter,0.4532335026577234,0.6569298087821128
054,./054/Quaint_feeder_with_colorful_patterns,0.6174771958776609,0.7738087314637906
054,./054/House,0.5898151510719837,0.7293142822765986
054,./054/Nest,0.5917620435025941,0.7077810317130822
055,./055/Shop_shelf,0.2330195337686805,0.3616645532237809
055,./055/02871439_be99f079debaeed9a0fa21f3ff15b515.obj,inf,inf
055,./055/Magnetic_Levitation_Train,0.2059655932701397,0.3158239495501131
055,./055/.DS_Store,inf,inf
055,./055/Wooden_shelf,0.2289148104270768,0.3442953049159448
055,./055/Cabinet,0.212938089436127,0.3138506248017941
055,./055/Display_with_glass_panels,0.2295174486167938,0.347658154894051
055,./055/Minimalist_rack_with_sleek_lines,0.24102343990943,0.3310867928944252
055,./055/Stand_with_adjustable_shelves,0.2325884639718906,0.3167487145513643
055,./055/Vintage_cabinet,0.2236694781048673,0.3079145504393852
056,./056/Modular_Space_Habitat,0.3223167730039588,0.4730815828231816
056,./056/Clock_tower,0.291918881858792,0.5173479172206626
056,./056/.DS_Store,inf,inf
056,./056/Golden_lighter,0.2488505630368377,0.5431767919422262
056,./056/Interactive_Public_Bench,0.2982606541182861,0.4978703156603667
056,./056/Old_stone_tomb_with_spiderweb,0.3100078534373237,0.3973986963407659
056,./056/02871439_e7e3aacb7ef4ef00f11caac3db6956bf.obj,inf,inf
056,./056/Apartment_Building,0.3131700529745582,0.4930988711753984
056,./056/Rack,0.2575213489154543,0.3614691863789552
056,./056/Vintage_furniture,0.2841813223268877,0.4841794603061378
057,./057/.DS_Store,inf,inf
057,./057/Food_collector,0.6369420981546161,0.7204840380326009
057,./057/Industrial_compactor_with_heavy-duty_wheels,0.6589708846231296,0.7258870643461186
057,./057/Modern_Trash_Bin,0.6235984311271278,0.6801559209390255
057,./057/Bin_with_recycling_symbols,0.7186535875681168,0.8799417380263836
057,./057/Hand_Sanitizer_Dispenser,0.6493300339326498,0.7635284478004235
057,./057/02747177_de31ede76692c36271c1c4a28b10d064.obj,inf,inf
057,./057/Beverage_Dispenser_with_stainless_steel,0.7155796578242306,0.7516854636247834
057,./057/Planter,0.7118239607466421,0.8470252657645589
057,./057/Ice_Bucket_,0.6710619588638624,0.8389626428651058
058,./058/Space_capsule_with_white_and_yellow_color,0.8072564633156836,0.8149146334295528
058,./058/.DS_Store,inf,inf
058,./058/02876657_fdc47f5f8dff184830eaaf40a8a562c1.obj,inf,inf
058,./058/Ceramic_urn,0.7710473959510182,0.9044718993041012
058,./058/Pill_bottle,0.7584097616144871,0.8095438687855822
058,./058/Light_saber_handle,0.6050667599078791,0.7347669651373228
058,./058/Vial_with_a_cork,0.701436681581237,0.8223726099762382
058,./058/Ornate_flask_with_detailed_etchings,0.7637270432223674,0.8149076743740824
058,./058/Jug,0.6507071245822721,0.7195594179866853
058,./058/Plastic_container_with_label,0.771375568554773,0.7827838715516268
059,./059/Clay_pot_with_green_decoration,0.2342339632423856,0.6131712081709417
059,./059/.DS_Store,inf,inf
059,./059/Advanced_Acoustic_Amplifier,0.2861724895586443,0.6102418800662845
059,./059/Micro_World,0.2113472421886477,0.6104161833384756
059,./059/02880940_ea473a79fd2c98e5789eafad9d8a9394.obj,inf,inf
059,./059/Teleportation_Platform,0.213740489675473,0.604912459222569
059,./059/Eco-Friendly_Water_Collector,0.212204408779941,0.6141960213685973
059,./059/Meditation_Pod,0.2077783086808823,0.6351024936882521
059,./059/Water_Generator,0.2070339671170998,0.6077000305663333
059,./059/Futuristic_Zen_Garden,0.2188190739507725,0.6106844272033494
060,./060/.DS_Store,inf,inf
060,./060/high_speed_train,0.1330622745544474,0.1974593641435299
060,./060/Greyhound_Lines_bus,0.2185142473434074,0.2657654101431578
060,./060/02924116_183c1ef7e783a05a8aa27cedfe9e8bf6.obj,inf,inf
060,./060/Japanese_bullet_train,0.2830159974859133,0.5817271624064179
060,./060/School_bus,0.220455260819704,0.3515693844232265
060,./060/grey_submarine_with_missiles_ready,0.1741838745781035,0.328635827177595
060,./060/Bus_with_racing_paint,0.2182476214803619,0.3027126129914027
060,./060/racing_car,0.2141909195476105,0.3129090385472432
060,./060/London_double-decker,0.2209785655634864,0.2518530464694759
061,./061/wooden_paper_box,0.2005395768142127,0.1882302035763113
061,./061/wardrobe,0.1955232589513844,0.2028205849387155
061,./061/water_tank_with_fish_inside,0.2000900398678613,0.1858901743587782
061,./061/.DS_Store,inf,inf
061,./061/02933112_7ed5c429313f20e079bb09dc5605a57.obj,inf,inf
061,./061/steel_locker,0.1871106818034639,0.1908216284191945
061,./061/vintage_wooden_cabinet,0.1615836982470478,0.2198287238370773
061,./061/vintage_treasure_box,0.1947630403650189,0.1744426253788147
061,./061/amazon_package,0.2052868080550851,0.1862384645524577
061,./061/Wooden_furniture_with_draws,0.1794992485135253,0.2006779476715806
062,./062/.DS_Store,inf,inf
062,./062/hermes_orange_leather_bag,0.3586644973852386,0.4720120243594101
062,./062/yellow_hovercraft_with_people,0.332265156245384,0.5377898562764339
062,./062/Eco-Friendly_Compostable_Bag,0.3758465481274057,0.4575983161441415
062,./062/Sack,0.3597902637635954,0.4932103592882967
062,./062/Anti-Theft_handbag,0.3749038545585338,0.576134580643688
062,./062/02773838_65680f336a50db976afa58a86636d6be.obj,inf,inf
062,./062/Holographic_Display_Bag,0.3140903646417878,0.4000477566775034
062,./062/Solar-Powered_Charging_Bag,0.3612873384490265,0.5944322196036474
062,./062/grass_decorated_handbag,0.3303818269961874,0.5478091050084256
063,./063/.DS_Store,inf,inf
063,./063/soundbox,0.5866848256269501,0.809081821413381
063,./063/SLOW_DOWN_Road_Sign,0.4788944385251593,0.6370187031736414
063,./063/steel_locker,0.5409646985296054,0.7286009436066992
063,./063/Air_Purifier,0.4806614990320018,0.7599305555695134
063,./063/02942699_15e72ce7a8a328d1fd9cfa6c7f5305bc.obj,inf,inf
063,./063/shuttle_bus,0.4692307709039557,0.7027638986928793
063,./063/fish_tank,0.5835188738653724,0.8548486090791608
063,./063/amazon_package,0.443580440635882,0.6352389434163672
063,./063/robot_vacuum,0.578471799765827,0.7716605186213258
064,./064/Amazon_echo_dot,0.4098568260920899,0.4306999683156643
064,./064/a_big_strawberry,0.3877393338278424,0.4904013736319205
064,./064/.DS_Store,inf,inf
064,./064/Diamond_Decoration,0.292979495105995,0.5829298407371774
064,./064/02942699_290abe056b205c08240c46d333a693f.obj,inf,inf
064,./064/robot,0.3460565998278356,0.460466197005271
064,./064/scanning_machine_with_a_big_camera,0.4726582501062029,0.5664461371785248
064,./064/Desktop_robot_with_a_big_eye,0.4530125492432755,0.5522147143535532
064,./064/UFO_with_blue_light,0.3971553222480379,0.5096498373724441
064,./064/orange,1.158429425416187,0.9620284039098592
065,./065/pepsi_coke_can,0.2511884513307553,0.3896457668671576
065,./065/.DS_Store,inf,inf
065,./065/tower,0.1712185806040879,0.2035909638626908
065,./065/02946921_f4ad0b7f82c36051f51f77a6d7299806.obj,inf,inf
065,./065/barrel,0.1306209106718444,0.1498545854821651
065,./065/Column_with_decorative_engravings,0.1204047245684402,0.1529458829729377
065,./065/skyscraper,0.1149228055629868,0.1751395743777591
065,./065/lighthouse_with_a_beacon,0.1533646855785423,0.2229863655864435
065,./065/rocket,0.4537568172044933,0.3894290986434145
065,./065/Wooden_Stave_with_a_winding_staircase,0.1132593952654316,0.1436441406410692
066,./066/schoolbus,0.2315987625434481,0.3127528545587051
066,./066/.DS_Store,inf,inf
066,./066/02958343_350be6825c19fb14e0675251723e1e08.obj,inf,inf
066,./066/Streamlined_Shuttle,0.1619151177573175,0.2553488004483656
066,./066/futuristic_car,0.2407892399079766,0.3072106661363709
066,./066/car_made_by_apple,0.2633986400267536,0.3639277525426149
066,./066/Coupe_with_a_retractable_roof,0.2226097441725967,0.2933991909015443
066,./066/racing_car,0.209501594869522,0.3191143484454688
066,./066/classic_car,0.2023533970911255,0.3045063009550647
066,./066/Racing_Buggy_with_turbo_boost,0.2864308915294467,0.3786018300011659
067,./067/peppa_pig_style_handbag_with_pink_color,0.3076356965224497,0.4517045016195501
067,./067/.DS_Store,inf,inf
067,./067/wolven_handbag,0.2659199173106198,0.331299276583237
067,./067/yellow_hovercraft_with_people_on_it,0.3855624904345033,0.5218665863946667
067,./067/Chanel_black_leather_bag,0.4413902435829989,0.6171789778915526
067,./067/Suitcase,0.3690444438549,0.5337389019856467
067,./067/Green_color_nike_handbag,0.2642561854293668,0.4286812900452024
067,./067/vintage_wooden_cabinet_with_yellow_window,0.3536111934113769,0.5125892869214997
067,./067/purse,0.3132733215624139,0.4384974243245576
067,./067/02773838_f72de241037d474e76bb31db0358e9c6.obj,inf,inf
068,./068/Pocket_Projector,0.2948367126579712,0.3282816422026487
068,./068/02992529_610a9f79a2f2faacc43c9f60fcc79b4c.obj,inf,inf
068,./068/.DS_Store,inf,inf
068,./068/Fresh_Meat,0.275374589310743,0.3281161924504053
068,./068/camera,0.154004959282992,0.1743448303129189
068,./068/Environmental_Quality_Monitor,0.1497352006648076,0.1563491227745671
068,./068/GSM_vintage_telephone,0.1146968897509425,0.1608467793212429
068,./068/Portable_3D_Scanner,0.1523129747598406,0.2377046176857669
068,./068/iphone,0.1292271145852223,0.1753572950731197
068,./068/Wireless_Charging_Hub,0.368597935938289,0.6012945112434948
069,./069/Shoe_Storage_Bench,0.274847668806307,0.3790148465255279
069,./069/.DS_Store,inf,inf
069,./069/Luxury_chair,0.2694730634694229,0.3633641747804493
069,./069/Cozy_loveseat_with_plush_upholstery,0.2686072249902388,0.3828869174804799
069,./069/Minecraft_Chair,0.2670380661270647,0.41071531900669
069,./069/03001627_2c251c2c49aaffd54b3c42e318f3affc.obj,inf,inf
069,./069/Gaming_Chair,0.3169113517539574,0.5554773695935963
069,./069/Laptop,0.282143851590042,0.3679567522512318
069,./069/Wooden_bench,0.2807296310000645,0.3780787403839268
069,./069/Rustic_seat_with_carved_designs,0.2678149096777602,0.3771866278191522
070,./070/Corns,0.2819924569985945,0.3630238536511461
070,./070/.DS_Store,inf,inf
070,./070/Scallop,0.2628860133532746,0.3934256699676546
070,./070/Outdoor_Garden_Lights,0.1701722080089598,0.3368910871220699
070,./070/Antique_Timepiece,0.3430734689859759,0.3801118478888266
070,./070/Coins,0.1681417607850069,0.2562594258642501
070,./070/Mechanical_Stopwatch,0.1559391966313434,0.2254975162601688
070,./070/Bookends,0.2194321385687023,0.2427560841441201
070,./070/03046257_d76b2c36bcbf8fd7ef76898f881b76a.obj,inf,inf
070,./070/Portable_Solar_Charger,0.4518225128961735,0.4691548428110429
071,./071/Jewelry_Organizer_,0.2672340691447495,0.5060758581961731
071,./071/blanket,0.1618987809534189,0.2492356516723304
071,./071/Compact_MIDI_Controller_with_weighted_keys,0.1801761350056081,0.266076703138179
071,./071/.DS_Store,inf,inf
071,./071/Modular_Battery_Holder,0.141445074856195,0.2085850747328432
071,./071/mechanical_keyboard,0.1323078286916026,0.2282095121428874
071,./071/Cleaning_Kit,0.1986430734538526,0.3637824725476693
071,./071/03085013_657c0de244576d26add3e496533730f.obj,inf,inf
071,./071/COVID-19_Test_Kit,0.1270854305897459,0.1643993201590051
071,./071/Dashboard_with_tactile_buttons,0.2371379523227882,0.289723451520208
072,./072/.DS_Store,inf,inf
072,./072/Planter_Box,0.2566816695062981,0.4349009920316085
072,./072/Outdoor_Seating_Block,0.2149309650439247,0.1761009427997946
072,./072/Oreo,0.1482289937338246,0.1233662645478962
072,./072/Devil's_Coffin,0.2032910422460866,0.1989224423174144
072,./072/Minimalist_Bookshelf,0.1972003781106642,0.2177699421346845
072,./072/Storage_Chest,0.1632832713711682,0.1374338094991999
072,./072/Soundbar_Speaker_System,0.1444358916938163,0.1276399733235033
072,./072/02801938_5c3dcc9b312de5b5a5d9ad16964840ab.obj,inf,inf
072,./072/Aquarium,0.1672761612707945,0.1683921586389779
073,./073/03211117_4ee9c39b1f77a29a9d5e963395eec7e9.obj,inf,inf
073,./073/.DS_Store,inf,inf
073,./073/Beaf_Steak,0.2207910541772254,0.3960077990392224
073,./073/Pizza_box,0.2781996282114863,0.3750094205206332
073,./073/monitor_with_colorful_screen,0.230729339589049,0.3920494727850643
073,./073/A_steel_robot,0.1759278638957034,0.3460935520258728
073,./073/Ship,0.2036093901039934,0.3607871576612761
073,./073/Futuristic_Stealth_Drone,0.2145871151649706,0.477951323063198
073,./073/Seagull,0.3109432999080129,0.3976335716052111
073,./073/Flying_Kite,0.2013561804109007,0.367582532011471
074,./074/Single_airpod_pro,0.2538590192784751,0.3745080939490492
074,./074/03261776_49b17a26edadad7f46619c79b20f2c6e.obj,inf,inf
074,./074/Robotics_part,0.1942107086306338,0.3157847082375938
074,./074/.DS_Store,inf,inf
074,./074/Bluetooth_Earpiece_with_a_silicone_tip,0.327320743018171,0.4177045089229679
074,./074/Silver_faucet,0.2519072227100145,0.3811037759377814
074,./074/Muscle_Massage_Gun,0.24142715154237,0.3758132839573993
074,./074/Wooden_Door_Handle,0.2126445041388744,0.3619964492814845
074,./074/Spaceship,0.2303760424247069,0.3258020894462257
074,./074/Hairdryer,0.2223316744898234,0.3009971545988202
075,./075/headphone,0.4751150119335684,0.5437433344780812
075,./075/Horseshoe,0.3641040759844889,0.5195932158939363
075,./075/.DS_Store,inf,inf
075,./075/Sleep_Management_System,0.3532050703522587,0.5107686276368226
075,./075/Gaming_headset_with_RGB_lights,0.3807963234717781,0.5540205311635134
075,./075/03261776_4f9e3eac5026bdfc50b69fcb22e78050.obj,inf,inf
075,./075/blue_headset_from_beats,0.4903046419761786,0.6274543451021058
075,./075/Black_Mamba,0.2857465791884537,0.4119735470357484
075,./075/white_neck_support_pillow,0.2569414059502291,0.4654668965892179
075,./075/Translation_Device,0.3197065040631623,0.5196343956397816
076,./076/.DS_Store,inf,inf
076,./076/Foldable_knife,0.1544904337436505,0.3125908178979598
076,./076/Robotics_Educational_Tool,0.1827455102803544,0.3203774871416484
076,./076/Wireless_Bluetooth_Speakers,0.1574231637329044,0.318141978693037
076,./076/Medical_Examination_Light,0.2028864148843366,0.4389263668689315
076,./076/Ballon_Dog_Artifact,0.165399824481103,0.3137570004635722
076,./076/Adjustable_Desk_Lamp,0.1576658869437786,0.2399164925266453
076,./076/King_crab,0.2259105724483235,0.3565893487687692
076,./076/03325088_1db4071178f5818250da8b99982a3057.obj,inf,inf
076,./076/curl_pipeline,0.2259439888145968,0.3991070885337293
077,./077/Modern_Sink_with_a_touchless_sensor,0.3524828403403707,0.3660639092878728
077,./077/.DS_Store,inf,inf
077,./077/Silver_Lever,0.2853129450148668,0.3989414872528743
077,./077/Rope,0.3494153639921254,0.4357133602970079
077,./077/Blue_Valve,0.2873916790962711,0.4224395757616178
077,./077/03325088_50bf9cea0963f340ee0aa55e2c8ca202.obj,inf,inf
077,./077/green_snake_ready_to_attack,0.3004290368590645,0.4275915027095175
077,./077/Hose_with_an_adjustable_spray,0.4347273388674889,0.5222828516546975
077,./077/Vintage_Port_with_a_brass_finish,0.3820636330892547,0.4324976841290336
077,./077/Snake,0.2608237723669113,0.3421076691247175
078,./078/Seahorse,0.5748171493030919,0.9681288492581074
078,./078/03467517_6f3e9247e77897989ce06ac269757e69.obj,inf,inf
078,./078/Violin,0.2369938807350972,0.287266517317646
078,./078/Robot_Arm_Attachment,0.1837644476489614,0.286738682048101
078,./078/.DS_Store,inf,inf
078,./078/Wall_Art_Installation,0.3307939638426,0.6586127500265674
078,./078/Diamond_Decoration,0.1022021214979411,0.1903831403508074
078,./078/Gaming_controller,0.2278351569107807,0.3411819332965716
078,./078/Golden_Guitar,1.2180749969751894,1.0922128103307904
078,./078/Flying_Bird,0.2841245787268624,0.3732670440403846
079,./079/Trashbin_with_recyclable_sign,0.1736321297430603,0.2723442373636274
079,./079/.DS_Store,inf,inf
079,./079/Skyscraper_with_futuristic_design,0.1683049947078129,0.2713731370829588
079,./079/Yellow_lighter,0.1857176147320182,0.2794982952947253
079,./079/lighter_with_dragon_decoration,0.1748141572693414,0.2879287556936817
079,./079/02801938_a91387fd7e02ab1fe1642713fcd8a902.obj,inf,inf
079,./079/Pandora's_Smart_Box_,0.1697572707812426,0.2691612404025558
079,./079/Trashbin,0.1830429069923578,0.3154788816978109
079,./079/Space_city,0.1521516183674122,0.2766186517752605
079,./079/Black_trashbin_with_recyclable_sign,0.1745628557792206,0.2653209141437128
080,./080/Banjo,0.1957643856878561,0.2854750004687794
080,./080/.DS_Store,inf,inf
080,./080/Wall_Art_Installation,0.2322577451505779,0.3329265347628239
080,./080/silver_rocket,0.2659281478545236,0.3608899061637187
080,./080/Weather-Control_Device,0.2175008128206692,0.4289972681069726
080,./080/Vintage_wooden_guitar,0.248751906246747,0.2734102141478668
080,./080/vintage_guitar_with_golden_decoration,0.2030514203569874,0.3058106833553599
080,./080/Multi-functional_Musical_Device,0.1914618737448888,0.2859311579221959
080,./080/Spoon,0.2111708289168629,0.3363475104654447
080,./080/03467517_80aa2f0d66100844925eded29d6897b9.obj,inf,inf
081,./081/Motorcycle_helmet,0.2545480316762602,0.7029700712257507
081,./081/red_helmet,0.3967956267232808,0.7043215766080153
081,./081/.DS_Store,inf,inf
081,./081/03513137_777497c94098014818457223b2b684b3.obj,inf,inf
081,./081/Fireman's_hat,0.2344937597929431,0.7037731956375785
081,./081/classic_baseball,0.2852795564357455,0.7060318118922696
081,./081/helmet_with_colorful_decoration,0.2280044438470977,0.7032115089224915
081,./081/Fist,0.2788708914550356,0.7184101253108545
081,./081/Concert_Building,0.3738076842764787,0.7476936448433045
081,./081/helmet_from_redbull_team,0.3190737351473606,0.7335594458354707
082,./082/Decorative_ceramic_jar_with_a_matching_lid,0.4689930091270066,0.6511907079885705
082,./082/Time_Capsule_Vault,0.5101454843108589,0.6812407148034688
082,./082/.DS_Store,inf,inf
082,./082/Portable_Energy_Reactor,0.4559572614854119,0.6667209613837521
082,./082/Pink_jar_with_a_woven_texture,0.5889879774401825,0.7107613007549196
082,./082/Jar_with_woven_texture,0.6496933381833863,0.730291944000699
082,./082/Vase,0.5868720810136785,0.7042496017640986
082,./082/03593526_3fc4784d1b2247306ded232b3f448b08.obj,inf,inf
082,./082/Pot,0.4199651261102262,0.6392471671486112
082,./082/Crystal_decanter_with_a_silver_stopper,0.4351649030751549,0.6932490612483947
083,./083/Basket,0.4021232829744508,0.5386977933999233
083,./083/.DS_Store,inf,inf
083,./083/03593526_d0240d785e39c7ef8da95317eef6e82a.obj,inf,inf
083,./083/Ceramic_vase_with_dragon_decoration,0.2049004337194992,0.4469843342594504
083,./083/Glass_jar_with_a_cork_stopper,0.2390602799002973,0.3846229028208725
083,./083/Ceramic_Vase,0.3313469064882716,0.472336541625129
083,./083/Pink_jug_with_a_wide_mouth,0.2334636891686829,0.4683087949910222
083,./083/Traffic_cone,0.4063604048965867,0.5271088595067063
083,./083/woven_basket,0.3709434606336694,0.4387778429511462
083,./083/Steel_Canteen,0.3047541781337995,0.4416654691792974
084,./084/Copper_faucet,0.4554846582912579,0.5831056192752403
084,./084/golden_lamp_with_black_base,0.1622476017503879,0.2455872733978128
084,./084/Spotlight,0.689859821510086,0.779922175815157
084,./084/.DS_Store,inf,inf
084,./084/Desk_light,0.2092491505727232,0.3808716712209045
084,./084/Projector_with_a_fixed_arm,0.2083800986293175,0.3187868051283659
084,./084/Interactive_Art_Piece,0.2074121119704085,0.3682551722664161
084,./084/Robotic_arm,0.1515590710125382,0.2570591675737613
084,./084/Silver_desk_light,0.1492271901309878,0.2132841312555789
084,./084/03636649_79815be2cb9b004b1be03639838c9758.obj,inf,inf
085,./085/Sea_beacon,0.2268870799474933,0.3422431380597941
085,./085/.DS_Store,inf,inf
085,./085/Silver_showerhead,0.3545601548812087,0.463095104668106
085,./085/silver_bullet,0.2681605939822614,0.38091946272931
085,./085/Squid,0.2909624015883152,0.5087918615288207
085,./085/Raw_Horn,0.3159901489390205,0.4158690501141261
085,./085/Robot,0.3234753452584534,0.4876384724818568
085,./085/Futuristic_building,0.2907847158860931,0.519944855151972
085,./085/03636649_ce798635ececbffd5ac3a75efa13522c.obj,inf,inf
085,./085/Rocket,0.2467057929764061,0.3775962086388481
086,./086/Lipstick,0.4482860890574184,0.7863880164067099
086,./086/Nail_clipper,0.3372863281650435,0.623309330148687
086,./086/.DS_Store,inf,inf
086,./086/Monolith,0.3658772473977881,0.5270427933635817
086,./086/Cigar,0.3482611769122721,0.6397447250720222
086,./086/03636649_d00391a3bec2a9456a44fdd49dec8069.obj,inf,inf
086,./086/Vape,0.3890928410986494,0.7326441103367434
086,./086/Carved_Totem,0.7502990095228625,1.208854356783852
086,./086/Kinder_chocolate_bars,0.3974616329890265,0.7009299983449975
086,./086/Marble_Pillar,0.4809337890197522,0.7497554940491972
087,./087/foldable_phone,0.3588321574236767,0.4671313917771971
087,./087/solar_panel,0.3973589333826552,0.6200042964429258
087,./087/wooden_book_stand,0.2651609443097934,0.2955289744326629
087,./087/.DS_Store,inf,inf
087,./087/ancient_book_,0.2438623857797071,0.3142642004584304
087,./087/steel_book_stand,0.3020959419036079,0.4633404990397892
087,./087/Minimalist_foldable_electronic_device,0.2288350647244033,0.3076482833473649
087,./087/ancient_book_with_purple_cover,0.2630595598076109,0.3187171655654648
087,./087/Notebook,0.2397668890599614,0.3089782560770705
087,./087/03642806_aaebdb95de0459f66a51abe62a0f8cce.obj,inf,inf
088,./088/Concert_Hall,0.6973283488029607,0.7184912827663528
088,./088/futuristic_vehicle,0.8140822539052702,0.8203495619033235
088,./088/.DS_Store,inf,inf
088,./088/03691459_f98620e647a77e1f8b5ea808b63cd2a6.obj,inf,inf
088,./088/coke_bottle_cap,0.414855554586571,0.5008278990366555
088,./088/spaceship_Engine_with_stainless_steel,0.6514186448208403,0.6713174893133487
088,./088/UFO_with_mysterious_light,0.8211359642327701,0.7845579081362561
088,./088/Wooden_box,0.5916187333846914,0.6373941711209368
088,./088/Engine,0.7035925462483245,0.7879457742872154
088,./088/Quantum_Computer,0.3843782360188411,0.5845083513428035
089,./089/.DS_Store,inf,inf
089,./089/Entertainment_Bathtub,0.2582474177371933,0.4001359636001725
089,./089/water_tank_with_colorful_fish,0.295382128427134,0.3659873214098922
089,./089/Makeup_Bag,0.2595679952554673,0.4907904260732396
089,./089/Ikea_blue_FRAKTA_Carrier_Bag_,0.2538697802523928,0.3436021922131336
089,./089/a_DJ_desk,0.2850263264714937,0.5041897165732067
089,./089/02808440_3c16de8249619580fe52ffd0e748a1ab.obj,inf,inf
089,./089/empty_amazon_box_opened,0.2560271969817828,0.4156388497440592
089,./089/Bowl,0.295251617774973,0.3963184808478986
089,./089/Empty_bento_box,0.2618974968334651,0.414921081373362
090,./090/.DS_Store,inf,inf
090,./090/Alien_Communication_Pod,0.4043319035103551,0.5914281569944939
090,./090/Futuristic_Structures,0.2097092515105092,0.3239018600224396
090,./090/Treehouse,0.3030279039698271,0.5142883608807756
090,./090/Robot_Pet_Station,0.3993618764580663,0.4741969807052275
090,./090/Shoulder-fired_missile,0.4299791041991964,0.8778703486646047
090,./090/bird_nest,0.4830075856193064,0.6131697698691355
090,./090/Miniature_Time_Capsule,0.3134869815420346,0.5191037172636646
090,./090/03710193_580f93299ad002c2949ea1574c63d947.obj,inf,inf
090,./090/Minimalist_Sculpture,0.413099908466877,0.6387638643232718
091,./091/.DS_Store,inf,inf
091,./091/Moveable_computer_case_with_wheels,0.6100023475329646,0.82550251545407
091,./091/typical_green_post_box,0.5461813499734731,0.7364750597145855
